timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1563502519587,1269,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1269,utf-8,1,0,I07R7C-AF1F12,0,530
1563502523337,880,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1257,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,880,utf-8,1,0,I07R7C-AF1F12,0,533
1563502527087,1293,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1293,utf-8,1,0,I07R7C-AF1F12,0,548
1563502530837,1249,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1249,utf-8,1,0,I07R7C-AF1F12,0,618
1563502534588,1180,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1261,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1180,utf-8,1,0,I07R7C-AF1F12,0,537
1563502538337,1285,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1260,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1285,utf-8,1,0,I07R7C-AF1F12,0,535
1563502542088,915,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1257,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,915,utf-8,1,0,I07R7C-AF1F12,0,537
1563502545837,844,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1257,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,844,utf-8,1,0,I07R7C-AF1F12,0,540
1563502549588,1163,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1261,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1163,utf-8,1,0,I07R7C-AF1F12,0,539
1563502553337,1165,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1259,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1165,utf-8,1,0,I07R7C-AF1F12,0,530
1563502557087,1136,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1278,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1136,utf-8,1,0,I07R7C-AF1F12,0,544
1563502560837,867,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1259,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,867,utf-8,1,0,I07R7C-AF1F12,0,530
1563502564587,906,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1264,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,906,utf-8,1,0,I07R7C-AF1F12,0,557
1563502568337,853,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,853,utf-8,1,0,I07R7C-AF1F12,0,531
1563502572087,841,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1262,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,841,utf-8,1,0,I07R7C-AF1F12,0,550
1563502575837,1112,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1265,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1112,utf-8,1,0,I07R7C-AF1F12,0,530
1563502579587,1088,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1278,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1087,utf-8,1,0,I07R7C-AF1F12,0,532
1563502583336,1104,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1268,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1104,utf-8,1,0,I07R7C-AF1F12,0,530
1563502587087,1113,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1268,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1113,utf-8,1,0,I07R7C-AF1F12,0,534
1563502590838,1160,Submit_SaleOfSurplus,200,,Opportunities SOAP Services 1-1,text,true,,1267,2518,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1160,utf-8,1,0,I07R7C-AF1F12,0,529
1563502594588,1276,Submit_Award,200,,Opportunities SOAP Services 1-1,text,true,,1261,3534,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1276,utf-8,1,0,I07R7C-AF1F12,0,542
1563502598337,1326,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1326,utf-8,1,0,I07R7C-AF1F12,0,531
1563502602087,867,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1259,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,867,utf-8,1,0,I07R7C-AF1F12,0,528
1563502605837,1248,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1248,utf-8,1,0,I07R7C-AF1F12,0,530
1563502609588,1178,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1178,utf-8,1,0,I07R7C-AF1F12,0,531
1563502613337,1130,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1130,utf-8,1,0,I07R7C-AF1F12,0,531
1563502617087,1248,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1262,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1248,utf-8,1,0,I07R7C-AF1F12,0,530
1563502620838,925,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1259,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,925,utf-8,1,0,I07R7C-AF1F12,0,530
1563502624587,844,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1259,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,844,utf-8,1,0,I07R7C-AF1F12,0,529
1563502628337,1244,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1261,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1244,utf-8,1,0,I07R7C-AF1F12,0,530
1563502632087,1105,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1261,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1105,utf-8,1,0,I07R7C-AF1F12,0,528
1563502635838,1116,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1278,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1116,utf-8,1,0,I07R7C-AF1F12,0,527
1563502639588,910,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1257,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,910,utf-8,1,0,I07R7C-AF1F12,0,533
1563502643337,865,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1262,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,865,utf-8,1,0,I07R7C-AF1F12,0,528
1563502647087,899,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1265,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,899,utf-8,1,0,I07R7C-AF1F12,0,540
1563502650837,911,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1260,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,911,utf-8,1,0,I07R7C-AF1F12,0,529
1563502654587,1163,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1263,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1163,utf-8,1,0,I07R7C-AF1F12,0,532
1563502658337,1103,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1276,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1102,utf-8,1,0,I07R7C-AF1F12,0,531
1563502662087,1197,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1268,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1197,utf-8,1,0,I07R7C-AF1F12,0,618
1563502665838,1124,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1266,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1124,utf-8,1,0,I07R7C-AF1F12,0,538
1563502669587,1166,Submit_SaleOfSurplus,200,,Opportunities SOAP Services 1-1,text,true,,1267,2518,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1166,utf-8,1,0,I07R7C-AF1F12,0,568
1563502673337,1277,Submit_Award,200,,Opportunities SOAP Services 1-1,text,true,,1261,3534,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1277,utf-8,1,0,I07R7C-AF1F12,0,533
1563502677087,1248,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1248,utf-8,1,0,I07R7C-AF1F12,0,537
1563502680837,878,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1259,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,877,utf-8,1,0,I07R7C-AF1F12,0,543
1563502684586,1270,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1270,utf-8,1,0,I07R7C-AF1F12,0,536
1563502688336,1131,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1261,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1131,utf-8,1,0,I07R7C-AF1F12,0,541
1563502692087,1071,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1071,utf-8,1,0,I07R7C-AF1F12,0,529
1563502695837,1345,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1260,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1345,utf-8,1,0,I07R7C-AF1F12,0,600
1563502699587,897,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1259,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,897,utf-8,1,0,I07R7C-AF1F12,0,541
1563502703337,867,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1259,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,867,utf-8,1,0,I07R7C-AF1F12,0,532
1563502707087,1124,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1124,utf-8,1,0,I07R7C-AF1F12,0,529
1563502710836,1170,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1259,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1170,utf-8,1,0,I07R7C-AF1F12,0,540
1563502714587,1161,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1278,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1161,utf-8,1,0,I07R7C-AF1F12,0,533
1563502718338,879,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1259,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,879,utf-8,1,0,I07R7C-AF1F12,0,558
1563502722087,876,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1264,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,876,utf-8,1,0,I07R7C-AF1F12,0,529
1563502725837,846,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,846,utf-8,1,0,I07R7C-AF1F12,0,529
1563502729587,844,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1262,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,844,utf-8,1,0,I07R7C-AF1F12,0,530
1563502733336,1093,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1263,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1093,utf-8,1,0,I07R7C-AF1F12,0,532
1563502737086,1154,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1278,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1154,utf-8,1,0,I07R7C-AF1F12,0,534
1563502740838,1173,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1268,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1173,utf-8,1,0,I07R7C-AF1F12,0,564
1563502744587,1171,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1268,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1171,utf-8,1,0,I07R7C-AF1F12,0,529
1563502748337,1115,Submit_SaleOfSurplus,200,,Opportunities SOAP Services 1-1,text,true,,1267,2518,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1115,utf-8,1,0,I07R7C-AF1F12,0,532
1563502752087,1257,Submit_Award,200,,Opportunities SOAP Services 1-1,text,true,,1261,3534,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1257,utf-8,1,0,I07R7C-AF1F12,0,529
1563502755836,1227,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1227,utf-8,1,0,I07R7C-AF1F12,0,529
1563502759587,870,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1257,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,870,utf-8,1,0,I07R7C-AF1F12,0,529
1563502763338,1248,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1262,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1248,utf-8,1,0,I07R7C-AF1F12,0,534
1563502767087,1110,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1110,utf-8,1,0,I07R7C-AF1F12,0,529
1563502770837,1170,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1170,utf-8,1,0,I07R7C-AF1F12,0,538
1563502774587,1251,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1260,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1251,utf-8,1,0,I07R7C-AF1F12,0,544
1563502778336,864,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1259,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,864,utf-8,1,0,I07R7C-AF1F12,0,537
1563502782087,875,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1257,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,875,utf-8,1,0,I07R7C-AF1F12,0,530
1563502785836,1143,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1261,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1143,utf-8,1,0,I07R7C-AF1F12,0,539
1563502789587,1161,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1259,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1161,utf-8,1,0,I07R7C-AF1F12,0,528
1563502793338,1146,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1278,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1146,utf-8,1,0,I07R7C-AF1F12,0,528
1563502797088,855,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1257,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,855,utf-8,1,0,I07R7C-AF1F12,0,529
1563502800837,919,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1264,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,919,utf-8,1,0,I07R7C-AF1F12,0,543
1563502804586,844,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,844,utf-8,1,0,I07R7C-AF1F12,0,536
1563502808338,818,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1262,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,818,utf-8,1,0,I07R7C-AF1F12,0,528
1563502812088,1167,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1265,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1166,utf-8,1,0,I07R7C-AF1F12,0,529
1563502815837,1224,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1276,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1224,utf-8,1,0,I07R7C-AF1F12,0,536
1563502819588,1204,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1266,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1204,utf-8,1,0,I07R7C-AF1F12,0,528
1563502823338,1115,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1268,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1115,utf-8,1,0,I07R7C-AF1F12,0,529
1563502827087,1154,Submit_SaleOfSurplus,200,,Opportunities SOAP Services 1-1,text,true,,1269,2518,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1154,utf-8,1,0,I07R7C-AF1F12,0,529
1563502830837,1296,Submit_Award,200,,Opportunities SOAP Services 1-1,text,true,,1263,3534,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1296,utf-8,1,0,I07R7C-AF1F12,0,531
1563502834586,1263,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1262,utf-8,1,0,I07R7C-AF1F12,0,529
1563502838336,882,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1259,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,882,utf-8,1,0,I07R7C-AF1F12,0,528
1563502842086,1264,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1262,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1264,utf-8,1,0,I07R7C-AF1F12,0,529
1563502845837,1163,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1261,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1163,utf-8,1,0,I07R7C-AF1F12,0,530
1563502849588,1125,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1261,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1125,utf-8,1,0,I07R7C-AF1F12,0,528
1563502853337,1252,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1262,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1252,utf-8,1,0,I07R7C-AF1F12,0,532
1563502857086,852,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1257,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,852,utf-8,1,0,I07R7C-AF1F12,0,532
1563502860837,890,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1257,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,890,utf-8,1,0,I07R7C-AF1F12,0,534
1563502864586,1118,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1118,utf-8,1,0,I07R7C-AF1F12,0,535
1563502868337,1134,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1259,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1134,utf-8,1,0,I07R7C-AF1F12,0,528
1563502872087,1173,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1276,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1172,utf-8,1,0,I07R7C-AF1F12,0,531
1563502875837,901,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1259,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,901,utf-8,1,0,I07R7C-AF1F12,0,529
1563502879587,883,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1262,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,883,utf-8,1,0,I07R7C-AF1F12,0,530
1563502883337,917,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1265,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,917,utf-8,1,0,I07R7C-AF1F12,0,552
1563502887086,881,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1262,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,881,utf-8,1,0,I07R7C-AF1F12,0,529
1563502890836,1155,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1265,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1155,utf-8,1,0,I07R7C-AF1F12,0,529
1563502894588,1140,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1278,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1140,utf-8,1,0,I07R7C-AF1F12,0,529
1563502898337,1101,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1268,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1101,utf-8,1,0,I07R7C-AF1F12,0,540
1563502902088,1113,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1268,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1113,utf-8,1,0,I07R7C-AF1F12,0,534
1563502905837,1130,Submit_SaleOfSurplus,200,,Opportunities SOAP Services 1-1,text,true,,1269,2518,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1130,utf-8,1,0,I07R7C-AF1F12,0,533
1563502909587,1308,Submit_Award,200,,Opportunities SOAP Services 1-1,text,true,,1261,3534,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1308,utf-8,1,0,I07R7C-AF1F12,0,535
1563502913337,1258,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1262,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1258,utf-8,1,0,I07R7C-AF1F12,0,529
1563502917093,895,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1257,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,895,utf-8,1,0,I07R7C-AF1F12,0,530
1563502920838,1320,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1262,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1319,utf-8,1,0,I07R7C-AF1F12,0,530
1563502924587,1182,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1182,utf-8,1,0,I07R7C-AF1F12,0,549
1563502928337,1128,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1128,utf-8,1,0,I07R7C-AF1F12,0,530
1563502932087,1439,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1260,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1439,utf-8,1,0,I07R7C-AF1F12,0,546
1563502935837,909,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1259,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,909,utf-8,1,0,I07R7C-AF1F12,0,531
